f,real,imag
82.914,0.011308,-0.0094721
82.922,0.011139,-0.012827
82.93,0.015787,-0.014199
82.938,0.018642,-0.016682
82.945,0.018345,-0.0093105
82.953,0.014589,-0.0055074
82.961,0.017123,-0.0089542
82.969,0.025152,-0.0054398
82.977,0.017845,-0.010643
82.984,0.019417,-0.0077901
82.992,0.022167,-0.0034205
83,0.023292,-0.00037159
83.008,0.018963,0.0011454
83.016,0.010048,-0.0010589
83.023,0.0099997,0.0010041
83.031,0.010377,0.0037917
83.039,0.016121,0.0070931
83.047,0.011041,0.004836
83.055,0.0016274,0.0023914
83.062,0.0049087,0.0026588
83.07,0.001334,0.0023006
83.078,0.0024216,0.0041002
83.086,0.012475,0.0068918
83.094,0.0021043,0.0050406
83.102,-0.0010112,0.0036089
83.109,0.0002367,0.0020327
83.117,-0.00069251,0.004451
83.125,-0.0013177,0.0037979
83.133,-0.004922,0.00637
83.141,-0.0075944,0.0086626
83.148,-0.016504,0.010108
83.156,-0.019468,0.0076892
83.164,-0.014103,0.010582
83.172,-0.023211,0.011568
83.18,-0.019516,0.010513
83.188,-0.019406,0.014287
83.195,-0.020942,0.015993
83.203,-0.013912,0.012877
83.211,-0.018314,0.008104
83.219,-0.023491,0.011572
83.227,-0.025397,0.010883
83.234,-0.031168,0.014043
83.242,-0.029268,0.014766
83.25,-0.035787,0.0157
83.258,-0.038807,0.018629
83.266,-0.03928,0.018454
83.273,-0.042345,0.014094
83.281,-0.050777,0.0051342
83.289,-0.054971,0.0015881
83.297,-0.048505,0.0086417
83.305,-0.045126,0.010493
83.312,-0.050011,0.0011813
83.32,-0.04795,0.0027609
83.328,-0.047771,0.0057606
83.336,-0.052146,0.00075516
83.344,-0.045679,0.0045424
83.352,-0.04948,-0.00088673
83.359,-0.04837,-0.0059044
83.367,-0.054621,-0.00034635
83.375,-0.060013,0.007994
83.383,-0.064878,0.0017946
83.391,-0.05266,-0.0016389
83.398,-0.060765,-0.0026758
83.406,-0.070104,-0.0010867
83.414,-0.074026,-0.0046403
83.422,-0.05873,-0.0082059
83.43,-0.065619,-0.0059277
83.438,-0.064744,-0.012159
83.445,-0.069316,-0.010245
83.453,-0.0587,-0.013393
83.461,-0.056949,-0.010848
83.469,-0.065866,-0.0090223
83.477,-0.066038,-0.010101
83.484,-0.069642,-0.016877
83.492,-0.066351,-0.01123
83.5,-0.06493,-0.01396
83.508,-0.068249,-0.013588
83.516,-0.069237,-0.017313
83.523,-0.059538,-0.0089948
83.531,-0.06852,-0.0055385
83.539,-0.065685,-0.0020793
83.547,-0.060214,-0.0023794
83.555,-0.053526,-0.0079224
83.562,-0.068055,-0.011321
83.57,-0.06541,-0.016918
83.578,-0.05812,-0.0158
83.586,-0.059625,-0.0098311
83.594,-0.061746,-0.0078931
83.602,-0.064263,-0.0089363
83.609,-0.06524,-0.011018
83.617,-0.055754,-0.013203
83.625,-0.049104,-0.0020336
83.633,-0.054544,-0.0036313
83.641,-0.056091,-0.01456
83.648,-0.057919,-0.011241
83.656,-0.055613,-0.0083739
83.664,-0.04993,-0.010378
83.672,-0.051648,-0.016534
83.68,-0.048003,-0.015541
83.688,-0.047511,-0.0092683
83.695,-0.045623,-0.0092416
83.703,-0.048944,-0.010799
83.711,-0.049275,-0.0076838
83.719,-0.054847,-0.011903
83.727,-0.050777,-0.009884
83.734,-0.046806,-0.013965
83.742,-0.043307,-0.011216
83.75,-0.042837,-0.005118
83.758,-0.045085,-0.0044466
83.766,-0.048375,-0.0052673
83.773,-0.049612,-0.0036553
83.781,-0.042933,0.001411
83.789,-0.04435,-0.0014166
83.797,-0.03618,-0.0056105
83.805,-0.02939,-0.010714
83.812,-0.033444,-0.0082036
83.82,-0.039809,-0.0024963
83.828,-0.031189,-0.00042648
83.836,-0.030529,-0.0051001
83.844,-0.032674,-0.0043553
83.852,-0.031463,-0.0021993
83.859,-0.02739,-0.0014649
83.867,-0.025912,8.8401e-05
83.875,-0.030406,-9.3698e-05
83.883,-0.033384,-0.0017971
83.891,-0.03336,-0.0046019
83.898,-0.033971,-0.0038694
83.906,-0.038724,-0.0056014
83.914,-0.033664,-0.0019216
83.922,-0.032536,0.0007271
83.93,-0.026256,0.00015361
83.938,-0.027256,-0.0024759
83.945,-0.027807,-0.0010967
83.953,-0.028872,0.001062
83.961,-0.023463,-0.0021262
83.969,-0.032443,-0.0060562
83.977,-0.027356,-0.0078931
83.984,-0.023874,-0.0045364
83.992,-0.021899,-0.0019969
84,-0.022248,0.00025851
84.008,-0.022412,-0.0021517
84.016,-0.025621,-0.0052705
84.023,-0.024279,-0.0074641
84.031,-0.028543,-0.0084963
84.039,-0.030147,-0.0056921
84.047,-0.023774,-0.0054038
84.055,-0.019885,-0.0054865
84.062,-0.021664,-0.0052271
84.07,-0.027789,-0.001773
84.078,-0.024526,-0.0033943
84.086,-0.022285,-0.0050753
84.094,-0.028134,-0.0037349
84.102,-0.023923,-0.0047766
84.109,-0.027424,-0.0072711
84.117,-0.02731,-0.0057232
84.125,-0.020077,-0.005231
84.133,-0.018746,-0.0052241
84.141,-0.020856,-0.0070964
84.148,-0.026236,-0.007172
84.156,-0.026977,-0.0042978
84.164,-0.027857,-0.0054189
84.172,-0.026962,-0.0076424
84.18,-0.026818,-0.007267
84.188,-0.030823,-0.0059365
84.195,-0.028351,-0.012013
84.203,-0.024573,-0.012178
84.211,-0.025611,-0.010093
84.219,-0.027576,-0.010061
84.227,-0.030092,-0.010514
84.234,-0.028817,-0.011309
84.242,-0.023708,-0.011427
84.25,-0.028327,-0.014415
84.258,-0.02693,-0.01692
84.266,-0.025998,-0.016362
84.273,-0.028045,-0.016982
84.281,-0.030696,-0.016681
84.289,-0.031673,-0.015707
84.297,-0.032354,-0.017881
84.305,-0.036446,-0.018175
84.312,-0.034315,-0.018032
84.32,-0.03289,-0.017736
84.328,-0.024928,-0.02127
84.336,-0.027774,-0.023625
84.344,-0.024331,-0.022169
84.352,-0.026515,-0.022852
84.359,-0.025559,-0.021398
84.367,-0.024188,-0.020629
84.375,-0.024293,-0.018513
84.383,-0.026228,-0.021014
84.391,-0.024767,-0.024326
84.398,-0.026701,-0.025487
84.406,-0.022563,-0.026036
84.414,-0.025969,-0.02906
84.422,-0.027163,-0.02852
84.43,-0.021984,-0.026563
84.438,-0.022538,-0.02605
84.445,-0.027707,-0.031811
84.453,-0.027832,-0.02891
84.461,-0.019269,-0.027474
84.469,-0.013256,-0.022213
84.477,-0.014051,-0.024055
84.484,-0.011267,-0.022204
84.492,-0.013423,-0.022299
84.5,-0.0096659,-0.018583
84.508,-0.010852,-0.022447
84.516,-0.0084225,-0.019889
84.523,-0.0030537,-0.011964
84.531,-0.0025677,-0.01142
84.539,-0.002103,-0.010823
84.547,-0.0019381,-0.01028
84.555,-0.0011384,-0.0069963
84.562,-0.00047657,-0.0066274
84.57,-0.0012552,-0.0083012
84.578,-0.001251,-0.0094218
84.586,-0.00019779,-0.0049458
84.594,-2.9651e-05,-0.0014022
84.602,0.00031222,-0.0046391
84.609,0.00085363,-0.0079287
84.617,0.0010142,-0.0072931
84.625,0.0013908,-0.009989
84.633,0.0016675,-0.011951
84.641,0.0016622,-0.0093419
84.648,0.001605,-0.0099507
84.656,0.0051514,-0.01906
84.664,0.0037567,-0.015664
84.672,0.0053452,-0.019319
84.68,0.0060058,-0.021133
84.688,0.0081707,-0.024097
84.695,0.0094429,-0.02439
84.703,0.019464,-0.0359
84.711,0.009759,-0.02625
84.719,0.0051309,-0.018982
84.727,0.0080831,-0.024238
84.734,0.0058075,-0.022542
84.742,0.012047,-0.032006
84.75,0.014712,-0.03796
84.758,0.0090095,-0.030118
84.766,0.0075348,-0.025293
84.773,0.01161,-0.032406
84.781,0.00404,-0.019496
84.789,0.0051251,-0.023865
84.797,0.011791,-0.035322
84.805,0.010758,-0.033333
84.812,0.0032591,-0.018044
84.82,0.0016529,-0.013238
84.828,0.0025424,-0.016308
84.836,0.00078467,-0.0091735
84.844,-0.0026064,-0.016437
84.852,-0.0021791,-0.015494
84.859,-1.9228e-05,-0.0010003
84.867,-0.0029673,-0.017206
84.875,-0.0054568,-0.02524
84.883,-0.0037834,-0.022294
84.891,-0.0004887,-0.0084781
84.898,-0.0038933,-0.022755
84.906,-0.0077882,-0.033149
84.914,-0.019311,-0.049343
84.922,-0.013513,-0.042032
84.93,-0.018545,-0.048528
84.938,-0.035451,-0.065437
84.945,-0.028074,-0.060624
84.953,-0.037186,-0.061724
84.961,-0.046872,-0.066743
84.969,-0.038057,-0.063833
84.977,-0.038712,-0.071008
84.984,-0.03609,-0.071951
84.992,-0.040693,-0.079569
85,-0.061028,-0.087894
85.008,-0.068923,-0.087293
85.016,-0.089156,-0.093587
85.023,-0.095276,-0.09139
85.031,-0.078637,-0.092223
85.039,-0.085849,-0.099523
85.047,-0.11205,-0.10948
85.055,-0.13012,-0.12203
85.062,-0.12074,-0.11513
85.07,-0.13198,-0.11504
85.078,-0.14915,-0.1124
85.086,-0.14593,-0.11102
85.094,-0.15935,-0.11415
85.102,-0.1805,-0.1122
85.109,-0.17257,-0.11484
85.117,-0.1601,-0.12588
85.125,-0.16199,-0.12168
85.133,-0.21195,-0.11355
85.141,-0.22076,-0.11926
85.148,-0.2154,-0.12763
85.156,-0.22657,-0.13234
85.164,-0.22868,-0.11866
85.172,-0.21193,-0.11049
85.18,-0.22862,-0.11427
85.188,-0.21955,-0.10782
85.195,-0.22941,-0.11563
85.203,-0.24056,-0.1186
85.211,-0.23634,-0.1198
85.219,-0.23654,-0.11981
85.227,-0.21471,-0.12185
85.234,-0.21093,-0.13215
85.242,-0.26291,-0.1232
85.25,-0.26085,-0.12283
85.258,-0.25852,-0.12732
85.266,-0.24365,-0.12083
85.273,-0.23709,-0.11933
85.281,-0.26691,-0.10315
85.289,-0.24567,-0.10607
85.297,-0.23467,-0.12637
85.305,-0.23786,-0.13178
85.312,-0.23961,-0.13011
85.32,-0.23952,-0.12189
85.328,-0.22048,-0.11614
85.336,-0.23891,-0.12751
85.344,-0.24506,-0.12789
85.352,-0.2415,-0.11804
85.359,-0.22795,-0.13806
85.367,-0.22377,-0.14241
85.375,-0.23878,-0.13635
85.383,-0.22309,-0.137
85.391,-0.22903,-0.14019
85.398,-0.22116,-0.1471
85.406,-0.2115,-0.13522
85.414,-0.21373,-0.13091
85.422,-0.21282,-0.13032
85.43,-0.20845,-0.11938
85.438,-0.19866,-0.12518
85.445,-0.19744,-0.13131
85.453,-0.19566,-0.11923
85.461,-0.18903,-0.11379
85.469,-0.20094,-0.10407
85.477,-0.20862,-0.10858
85.484,-0.20641,-0.10914
85.492,-0.1822,-0.11561
85.5,-0.19261,-0.11244
85.508,-0.16114,-0.11951
85.516,-0.15275,-0.11035
85.523,-0.14965,-0.10511
85.531,-0.16256,-0.1123
85.539,-0.16346,-0.1011
85.547,-0.14681,-0.091036
85.555,-0.13461,-0.096556
85.562,-0.12483,-0.10067
85.57,-0.1671,-0.10454
85.578,-0.16414,-0.097961
85.586,-0.1705,-0.092195
85.594,-0.16428,-0.074765
85.602,-0.1394,-0.076545
85.609,-0.14696,-0.070026
85.617,-0.15461,-0.051186
85.625,-0.13066,-0.051659
85.633,-0.14384,-0.046665
85.641,-0.16435,-0.04039
85.648,-0.16589,-0.040544
85.656,-0.16018,-0.049517
85.664,-0.1415,-0.053857
85.672,-0.14696,-0.063906
85.68,-0.16312,-0.031188
85.688,-0.17439,-0.026728
85.695,-0.1691,-0.039178
85.703,-0.16386,-0.035503
85.711,-0.16183,-0.019098
85.719,-0.16603,-0.037013
85.727,-0.17118,-0.037341
85.734,-0.16257,-0.029371
85.742,-0.16074,-0.019878
85.75,-0.19853,-0.011638
85.758,-0.19672,0.0031429
85.766,-0.17643,-0.0022974
85.773,-0.15998,-0.01359
85.781,-0.181,-0.01308
85.789,-0.18464,-0.0038
85.797,-0.1907,-0.0011956
85.805,-0.18408,-0.005559
85.812,-0.18871,-0.0094629
85.82,-0.18204,-0.0043044
85.828,-0.20083,0.0069709
85.836,-0.18745,-0.0042998
85.844,-0.20254,0.0013841
85.852,-0.19392,0.019657
85.859,-0.20138,0.0076897
85.867,-0.19422,0.0047382
85.875,-0.17501,0.034037
85.883,-0.17776,0.030854
85.891,-0.18176,0.032642
85.898,-0.19831,0.029713
85.906,-0.19825,0.028657
85.914,-0.20566,0.029671
85.922,-0.19154,0.024235
85.93,-0.19089,0.022324
85.938,-0.19104,0.020375
85.945,-0.19278,0.021907
85.953,-0.19161,0.026743
85.961,-0.17899,0.023898
85.969,-0.18846,0.027164
85.977,-0.18871,0.016138
85.984,-0.19619,0.011639
85.992,-0.20209,0.022392
86,-0.18429,0.039807
86.008,-0.17793,0.050184
86.016,-0.18706,0.02873
86.023,-0.17524,0.030113
86.031,-0.16782,0.052269
86.039,-0.17542,0.058909
86.047,-0.17688,0.053101
86.055,-0.1748,0.057927
86.062,-0.17716,0.059731
86.07,-0.17274,0.063686
86.078,-0.16887,0.06305
86.086,-0.18167,0.072184
86.094,-0.17324,0.072359
86.102,-0.17156,0.060887
86.109,-0.17977,0.056188
86.117,-0.1735,0.066812
86.125,-0.17659,0.076551
86.133,-0.17295,0.067811
86.141,-0.17675,0.068094
86.148,-0.17939,0.072626
86.156,-0.18775,0.065181
86.164,-0.18326,0.058045
86.172,-0.17952,0.067931
86.18,-0.17949,0.056538
86.188,-0.18097,0.043203
86.195,-0.18852,0.048155
86.203,-0.18309,0.067157
86.211,-0.17502,0.056957
86.219,-0.17988,0.046528
86.227,-0.18405,0.048465
86.234,-0.18951,0.040762
86.242,-0.1896,0.042286
86.25,-0.18157,0.045524
86.258,-0.17656,0.035043
86.266,-0.17742,0.028899
86.273,-0.17114,0.031398
86.281,-0.18725,0.033279
86.289,-0.18791,0.021003
86.297,-0.19046,0.012762
86.305,-0.18153,0.012082
86.312,-0.17979,0.0098286
86.32,-0.18282,-0.0023608
86.328,-0.18208,-0.01013
86.336,-0.18394,-0.015768
86.344,-0.19299,-0.028584
86.352,-0.20357,-0.03007
86.359,-0.19491,-0.032363
86.367,-0.19653,-0.043964
86.375,-0.20307,-0.04712
86.383,-0.19973,-0.055255
86.391,-0.19973,-0.058183
86.398,-0.19242,-0.062578
86.406,-0.19089,-0.070267
86.414,-0.20102,-0.069905
86.422,-0.19641,-0.076949
86.43,-0.19526,-0.078972
86.438,-0.21007,-0.081128
86.445,-0.21031,-0.081261
86.453,-0.19782,-0.088607
86.461,-0.20952,-0.091885
86.469,-0.22527,-0.080656
86.477,-0.20006,-0.084901
86.484,-0.19466,-0.094307
86.492,-0.20269,-0.093705
86.5,-0.2103,-0.088796
86.508,-0.22294,-0.080107
86.516,-0.21369,-0.073608
86.523,-0.21342,-0.080973
86.531,-0.21691,-0.094209
86.539,-0.20125,-0.084265
86.547,-0.18758,-0.076819
86.555,-0.18953,-0.092767
86.562,-0.19212,-0.093842
86.57,-0.20457,-0.083691
86.578,-0.19496,-0.07838
86.586,-0.19568,-0.081875
86.594,-0.19547,-0.075803
86.602,-0.18509,-0.076453
86.609,-0.19344,-0.07698
86.617,-0.20675,-0.070658
86.625,-0.1974,-0.059467
86.633,-0.20015,-0.063183
86.641,-0.19345,-0.073046
86.648,-0.17895,-0.080729
86.656,-0.17199,-0.075848
86.664,-0.17209,-0.066167
86.672,-0.19069,-0.057045
86.68,-0.17855,-0.063491
86.688,-0.1853,-0.05557
86.695,-0.18556,-0.047135
86.703,-0.17222,-0.066123
86.711,-0.16735,-0.060949
86.719,-0.17206,-0.064887
86.727,-0.16958,-0.064383
86.734,-0.17214,-0.062362
86.742,-0.16522,-0.056172
86.75,-0.17391,-0.057556
86.758,-0.15096,-0.06262
86.766,-0.14812,-0.066028
86.773,-0.14705,-0.057272
86.781,-0.14646,-0.068445
86.789,-0.16178,-0.060263
86.797,-0.15413,-0.060895
86.805,-0.14909,-0.061095
86.812,-0.13964,-0.060228
86.82,-0.1399,-0.056985
86.828,-0.13134,-0.062034
86.836,-0.13007,-0.063799
86.844,-0.11963,-0.066456
86.852,-0.1095,-0.065503
86.859,-0.11294,-0.053733
86.867,-0.11995,-0.047126
86.875,-0.12105,-0.053203
86.883,-0.11408,-0.05479
86.891,-0.12267,-0.0565
86.898,-0.12041,-0.060156
86.906,-0.1186,-0.063274
86.914,-0.10458,-0.054185
86.922,-0.094369,-0.053469
86.93,-0.10524,-0.054138
86.938,-0.10264,-0.048888
86.945,-0.10616,-0.049967
86.953,-0.09649,-0.050667
86.961,-0.085814,-0.052693
86.969,-0.088997,-0.057533
86.977,-0.082235,-0.052066
86.984,-0.082938,-0.058866
86.992,-0.08683,-0.056142
87,-0.080122,-0.053636
87.008,-0.076229,-0.054275
87.016,-0.081405,-0.052633
87.023,-0.078058,-0.052299
87.031,-0.072733,-0.051273
87.039,-0.068667,-0.05061
87.047,-0.060943,-0.049215
87.055,-0.058389,-0.050277
87.062,-0.063998,-0.05036
87.07,-0.057478,-0.049354
87.078,-0.056311,-0.0486
87.086,-0.053835,-0.048958
87.094,-0.057186,-0.049165
87.102,-0.052953,-0.043026
87.109,-0.054078,-0.03936
87.117,-0.047025,-0.040053
87.125,-0.041412,-0.038432
87.133,-0.035953,-0.038424
87.141,-0.032656,-0.035657
87.148,-0.023361,-0.03538
87.156,-0.028944,-0.038963
87.164,-0.03209,-0.036355
87.172,-0.039467,-0.036456
87.18,-0.04173,-0.036733
87.188,-0.031563,-0.032827
87.195,-0.026643,-0.029241
87.203,-0.018515,-0.026754
87.211,-0.014604,-0.025607
87.219,-0.030051,-0.032644
87.227,-0.039097,-0.037717
87.234,-0.037699,-0.032542
87.242,-0.050938,-0.028644
87.25,-0.050407,-0.029926
87.258,-0.047737,-0.022814
87.266,-0.04988,-0.023103
87.273,-0.044174,-0.025316
87.281,-0.058063,-0.018898
87.289,-0.075356,-0.021574
87.297,-0.071916,-0.021994
87.305,-0.065459,-0.025379
87.312,-0.058758,-0.019471
87.32,-0.069538,-0.02212
87.328,-0.089899,-0.024117
87.336,-0.086394,-0.0064157
87.344,-0.073662,-0.0059706
87.352,-0.068296,0.00092052
87.359,-0.083763,-0.012202
87.367,-0.094053,-0.0081691
87.375,-0.11408,0.0082903
87.383,-0.10973,0.013226
87.391,-0.11123,0.014933
87.398,-0.13117,0.01336
87.406,-0.1154,0.023412
87.414,-0.10722,0.02871
87.422,-0.143,0.016954
87.43,-0.14921,0.027967
87.438,-0.12936,0.03525
87.445,-0.118,0.02646
87.453,-0.12291,0.03393
87.461,-0.14383,0.046312
87.469,-0.13845,0.050697
87.477,-0.13824,0.039703
87.484,-0.13256,0.048752
87.492,-0.14453,0.037527
87.5,-0.13395,0.047259
87.508,-0.13334,0.04807
87.516,-0.14333,0.037465
87.523,-0.15388,0.046048
87.531,-0.14881,0.044947
87.539,-0.15367,0.038036
87.547,-0.14134,0.049521
87.555,-0.14025,0.036651
87.562,-0.13744,0.046297
87.57,-0.13178,0.054062
87.578,-0.13556,0.055183
87.586,-0.1431,0.04369
87.594,-0.13813,0.05717
87.602,-0.13355,0.059029
87.609,-0.13301,0.040096
87.617,-0.15113,0.04886
87.625,-0.14532,0.05899
87.633,-0.15732,0.060138
87.641,-0.14589,0.064115
87.648,-0.14711,0.061984
87.656,-0.15894,0.058468
87.664,-0.15987,0.04886
87.672,-0.17158,0.033704
87.68,-0.13898,0.047032
87.688,-0.15305,0.052311
87.695,-0.15837,0.051989
87.703,-0.15581,0.059758
87.711,-0.13519,0.063332
87.719,-0.1335,0.058255
87.727,-0.17497,0.052708
87.734,-0.16962,0.032714
87.742,-0.15494,0.053287
87.75,-0.14845,0.055613
87.758,-0.1262,0.052777
87.766,-0.13993,0.041284
87.773,-0.1536,0.045237
87.781,-0.15551,0.058807
87.789,-0.16196,0.054609
87.797,-0.17666,0.047183
87.805,-0.16669,0.039069
87.812,-0.16715,0.028396
87.82,-0.18254,0.030477
87.828,-0.15028,0.044789
87.836,-0.1418,0.047031
87.844,-0.16283,0.037469
87.852,-0.14723,0.035396
87.859,-0.16365,0.032781
87.867,-0.16816,0.039777
87.875,-0.15853,0.038281
87.883,-0.1415,0.031592
87.891,-0.14976,0.022607
87.898,-0.15125,0.017265
87.906,-0.15766,0.015896
87.914,-0.16316,0.011103
87.922,-0.16197,0.012865
87.93,-0.15396,0.013794
87.938,-0.15881,0.0042567
87.945,-0.16016,0.00065991
87.953,-0.15464,0.0074639
87.961,-0.14824,0.020981
87.969,-0.12532,0.032756
87.977,-0.11766,0.040361
87.984,-0.13148,0.033852
87.992,-0.11265,0.018917
88,-0.11101,0.015293
88.008,-0.10919,0.019432
88.016,-0.10867,0.013881
88.023,-0.10605,0.0022707
88.031,-0.11518,0.0057856
88.039,-0.13534,-0.00236
88.047,-0.13065,-0.0011949
88.055,-0.12949,-0.010396
88.062,-0.12215,-0.015709
88.07,-0.13191,-0.022596
88.078,-0.13287,-0.01974
88.086,-0.13967,-0.020433
88.094,-0.13895,-0.030258
88.102,-0.13455,-0.0082501
88.109,-0.12304,0.003468
88.117,-0.12208,-0.0012318
88.125,-0.12838,-0.011517
88.133,-0.12866,-0.01194
88.141,-0.11345,-0.024385
88.148,-0.11742,-0.025068
88.156,-0.11966,-0.0050882
88.164,-0.11966,0.018777
88.172,-0.1215,0.022292
88.18,-0.10397,0.014644
88.188,-0.10106,0.0054569
88.195,-0.11281,0.014054
88.203,-0.10589,0.012308
88.211,-0.11197,0.0085342
88.219,-0.10831,0.0087437
88.227,-0.101,0.0083954
88.234,-0.11707,0.010079
88.242,-0.10821,0.01589
88.25,-0.11324,0.0091556
88.258,-0.10724,0.002627
88.266,-0.089875,0.013326
88.273,-0.078569,0.017555
88.281,-0.085268,-0.001276
88.289,-0.079932,0.01524
88.297,-0.090384,0.0077938
88.305,-0.098983,0.0061046
88.312,-0.10864,0.013898
88.32,-0.10764,0.006483
88.328,-0.099462,0.011371
88.336,-0.10042,0.0087964
88.344,-0.10608,0.0044109
88.352,-0.10128,0.011123
88.359,-0.095947,0.013645
88.367,-0.092474,0.022524
88.375,-0.09472,0.020551
88.383,-0.090322,0.0087574
88.391,-0.086876,0.0077363
88.398,-0.092427,0.0040064
88.406,-0.10004,0.0043103
88.414,-0.090817,0.0043576
88.422,-0.081352,-0.0021617
88.43,-0.085979,-0.0066822
88.438,-0.090662,-0.0041264
88.445,-0.098393,-0.0042961
88.453,-0.096885,-0.0036863
88.461,-0.090617,-0.0047951
88.469,-0.081958,-0.0070968
88.477,-0.076492,-0.0066687
88.484,-0.079981,-0.0094767
88.492,-0.08656,-0.0066761
88.5,-0.085633,-0.0035929
88.508,-0.07994,-0.013067
88.516,-0.083743,-0.019884
88.523,-0.081493,-0.021581
88.531,-0.075594,-0.019065
88.539,-0.076627,-0.021474
88.547,-0.078156,-0.031984
88.555,-0.067277,-0.029832
88.562,-0.058951,-0.031447
88.57,-0.052894,-0.033587
88.578,-0.057803,-0.035213
88.586,-0.052034,-0.03392
88.594,-0.053073,-0.03942
88.602,-0.046878,-0.03863
88.609,-0.04571,-0.040994
88.617,-0.038248,-0.041115
88.625,-0.045783,-0.048125
88.633,-0.048957,-0.051878
88.641,-0.041857,-0.045204
88.648,-0.030644,-0.04306
88.656,-0.025453,-0.041724
88.664,-0.015385,-0.03441
88.672,-0.02335,-0.040113
88.68,-0.026691,-0.038433
88.688,-0.022537,-0.03881
88.695,-0.028421,-0.04225
88.703,-0.04175,-0.042553
88.711,-0.042882,-0.044243
88.719,-0.039792,-0.042115
88.727,-0.029469,-0.040144
88.734,-0.033365,-0.039734
88.742,-0.056098,-0.041472
88.75,-0.063383,-0.050244
88.758,-0.061071,-0.04146
88.766,-0.060168,-0.040691
88.773,-0.05094,-0.03864
88.781,-0.055721,-0.042314
88.789,-0.077668,-0.043158
88.797,-0.080025,-0.042671
88.805,-0.0736,-0.045911
88.812,-0.088415,-0.038397
88.82,-0.086369,-0.048047
88.828,-0.069925,-0.040819
88.836,-0.072031,-0.046194
88.844,-0.076926,-0.047485
88.852,-0.073089,-0.049987
88.859,-0.081649,-0.054334
88.867,-0.084847,-0.042869
88.875,-0.077558,-0.035706
88.883,-0.093589,-0.025553
88.891,-0.097981,-0.02629
88.898,-0.083518,-0.038131
88.906,-0.082211,-0.034256
88.914,-0.10579,-0.033029
88.922,-0.097239,-0.035133
88.93,-0.089873,-0.020041
88.938,-0.085256,-0.011283
88.945,-0.086985,-0.027734
88.953,-0.092209,-0.032805
88.961,-0.093099,-0.026485
88.969,-0.10272,-0.034492
88.977,-0.10815,-0.029457
88.984,-0.11835,-0.022493
88.992,-0.11557,-0.016187
89,-0.11506,-0.0095828
89.008,-0.11903,-0.0015413
89.016,-0.10577,-0.015108
89.023,-0.0909,-0.0091136
89.031,-0.084063,-0.0031646
89.039,-0.080869,0.0055875
89.047,-0.087616,-0.01403
89.055,-0.096125,-0.022287
89.062,-0.10128,-0.012723
89.07,-0.11035,-0.0033122
89.078,-0.11312,-0.0068015
89.086,-0.10206,-0.026158
89.094,-0.10007,-0.009208
89.102,-0.087991,-0.0079514
89.109,-0.090342,-0.0087039
89.117,-0.10072,0.0035751
89.125,-0.090064,-0.0073138
89.133,-0.10357,-0.023085
89.141,-0.12509,-0.033419
89.148,-0.11143,-0.03293
89.156,-0.10985,-0.021522
89.164,-0.097747,-0.0064927
89.172,-0.10104,-0.0011649
89.18,-0.09596,0.013809
89.188,-0.10184,0.004286
89.195,-0.11269,-0.011764
89.203,-0.10721,-0.0081882
89.211,-0.10378,-0.019874
89.219,-0.088543,-0.020086
89.227,-0.094888,-0.023756
89.234,-0.09638,-0.025095
89.242,-0.086067,-0.025996
89.25,-0.097992,-0.012963
89.258,-0.11364,-0.0037841
89.266,-0.09722,-0.022202
89.273,-0.094574,-0.029782
89.281,-0.086712,-0.020163
89.289,-0.078484,-0.0096392
89.297,-0.080439,-0.014087
89.305,-0.085959,-0.016659
89.312,-0.096057,-0.018238
89.32,-0.098028,-0.026178
89.328,-0.094596,-0.01966
89.336,-0.10079,0.0008056
89.344,-0.099081,-0.0038457
89.352,-0.10196,-0.018215
89.359,-0.10861,-0.0062589
89.367,-0.092281,-0.0060731
89.375,-0.088735,-0.028673
89.383,-0.088926,-0.027069
89.391,-0.11099,-0.035516
89.398,-0.10409,-0.017284
89.406,-0.10263,-0.013104
89.414,-0.12094,-0.012177
89.422,-0.10517,-0.0090216
89.43,-0.098407,-0.0028669
89.438,-0.10932,0.0029773
89.445,-0.1109,-0.013706
